"gene","ensembl_gene_id","entrezgene_id"
"MIR4290HG","ENSG00000227555",286370
"MIR4291","ENSG00000265347",100422927
"MIR4292","ENSG00000265806",100422860
"MIR4293","ENSG00000266321",100422843
"MIR4294","ENSG00000264800",100422895
"MIR4295","ENSG00000264763",100422909
"MIR4296","ENSG00000264572",100423041
"MIR4297","ENSG00000266676",100422873
"MIR4298","ENSG00000264493",100423021
"MIR4298","ENSG00000288415",100423021
"MIR4299","ENSG00000266645",100423026
"MIR4300","ENSG00000264110",100422823
"MIR4300HG","ENSG00000245832",101928989
"MIR4301","ENSG00000265140",100422855
"MIR4302","ENSG00000283603",100422897
"MIR4303","ENSG00000263890",100422924
"MIR4304","ENSG00000265526",100422931
"MIR4305","ENSG00000264171",100422940
"MIR4306","ENSG00000263615",100422861
"MIR4307","ENSG00000265165",100423019
"MIR4307HG","ENSG00000257612",101927081
"MIR4308","ENSG00000265432",100422984
"MIR4309","ENSG00000266015",100422954
"MIR431","ENSG00000208001",574038
"MIR4310","ENSG00000264850",100423013
"MIR4311","ENSG00000263512",100422905
"MIR4312","ENSG00000265195",100422971
"MIR4313","ENSG00000284385",100423035
"MIR4314","ENSG00000264005",100422983
"MIR4315-1","ENSG00000284055",100423004
"MIR4315-2","ENSG00000284172",100422961
"MIR4316","ENSG00000264060",100422851
"MIR4317","ENSG00000283532",100422840
"MIR4318","ENSG00000266530",100422857
"MIR4319","ENSG00000265957",100422829
"MIR432","ENSG00000272458",574451
"MIR4320","ENSG00000283343",100422865
"MIR4321","ENSG00000284272",100423031
"MIR4322","ENSG00000264266",100422925
"MIR4323","ENSG00000266226",100422980
"MIR4324","ENSG00000265407",100422979
"MIR4325","ENSG00000266666",100422883
"MIR4326","ENSG00000266104",100422945
"MIR4327","ENSG00000265007",100422891
"MIR4328","ENSG00000283622",100422932
"MIR4329","ENSG00000283775",100423009
"MIR433","ENSG00000207569",574034
"MIR4330","ENSG00000265789",100422930
"MIR4418","ENSG00000266564",100616433
"MIR4420","ENSG00000264773",100616164
"MIR4421","ENSG00000265538",100616189
"MIR4422","ENSG00000265822",100616272
"MIR4422HG","ENSG00000231090",NA
"MIR4423","ENSG00000266110",100616481
"MIR4424","ENSG00000266417",100616328
"MIR4425","ENSG00000264371",100616365
"MIR4426","ENSG00000283795",100616345
"MIR4427","ENSG00000265744",100616390
"MIR4428","ENSG00000266262",100616141
"MIR4429","ENSG00000264010",100616469
"MIR4430","ENSG00000283591",100616136
"MIR4431","ENSG00000264975",100616431
"MIR4432","ENSG00000266078",100616473
"MIR4432HG","ENSG00000228590",NA
"MIR4433A","ENSG00000283222",100616265
"MIR4433B","ENSG00000264297",NA
"MIR4434","ENSG00000283204",100616419
"MIR4435-1","ENSG00000265507",100616499
"MIR4435-2","ENSG00000266139",100616341
"MIR4435-2HG","ENSG00000172965",541471
"MIR4436A","ENSG00000265510",100616399
"MIR4436B1","ENSG00000264979",100616123
"MIR4436B2","ENSG00000263881",100847033
"MIR4437","ENSG00000266705",100616213
"MIR4438","ENSG00000265734",100616375
"MIR4439","ENSG00000263828",100616207
"MIR4440","ENSG00000266109",100616397
"MIR4441","ENSG00000264810",100616493
"MIR4442","ENSG00000283971",100616477
"MIR4443","ENSG00000265483",100616407
"MIR4444-1","ENSG00000284252",100616394
"MIR4444-2","ENSG00000266780",NA
"MIR4445","ENSG00000265956",100616129
"MIR4446","ENSG00000265253",100616476
"MIR4447","ENSG00000265433",100616485
"MIR4448","ENSG00000263932",100616127
"MIR4449","ENSG00000264585",100616436
"MIR4450","ENSG00000263445",100616299
"MIR4451","ENSG00000266421",100616349
"MIR4452","ENSG00000266515",100616463
"MIR4453","ENSG00000283792",100616193
"MIR4453HG","ENSG00000268471",54553
"MIR4454","ENSG00000283468",100616234
"MIR4455","ENSG00000263458",100616111
"MIR4456","ENSG00000264233",100616381
"MIR4457","ENSG00000263670",100616235
"MIR4458","ENSG00000284000",100616142
"MIR4458HG","ENSG00000247516",100505738
"MIR4460","ENSG00000265691",100616325
"MIR4462","ENSG00000263926",100616413
"MIR4463","ENSG00000263533",100616389
"MIR4464","ENSG00000266760",100616109
"MIR4465","ENSG00000264390",100616180
"MIR4466","ENSG00000271899",100616154
"MIR4467","ENSG00000284596",100616367
"MIR4468","ENSG00000284028",100616226
"MIR4469","ENSG00000284062",100616115
"MIR4470","ENSG00000264408",100616484
"MIR4471","ENSG00000265599",100616451
"MIR4472-1","ENSG00000265247",100616268
"MIR4472-2","ENSG00000264037",100616309
"MIR4473","ENSG00000263790",100616229
"MIR4474","ENSG00000264941",100616441
"MIR4475","ENSG00000266255",100616289
"MIR4476","ENSG00000265368",100616456
"MIR4477A","ENSG00000276029",100616184
"MIR4477B","ENSG00000266017",100616194
"MIR4478","ENSG00000266583",100616312
"MIR4479","ENSG00000266507",100616480
"MIR448","ENSG00000199001",554212
"MIR4480","ENSG00000263584",100616151
"MIR4481","ENSG00000283699",100616320
"MIR4482","ENSG00000266852",100616323
"MIR4483","ENSG00000283656",100616162
"MIR4484","ENSG00000265092",100616327
"MIR4485","ENSG00000283813",100616263
"MIR4486","ENSG00000265210",100616118
"MIR4487","ENSG00000264583",100616222
"MIR4488","ENSG00000266006",100616470
"MIR4489","ENSG00000265874",100616284
"MIR4490","ENSG00000266703",100616186
"MIR4491","ENSG00000264032",100616330
"MIR4492","ENSG00000264211",100616376
"MIR4493","ENSG00000265357",100616319
"MIR4494","ENSG00000264906",100616478
"MIR4495","ENSG00000265861",100616287
"MIR4496","ENSG00000284388",100616240
"MIR4497","ENSG00000263510",100616454
"MIR4498","ENSG00000266704",100616179
"MIR4499","ENSG00000263978",100616304
"MIR449A","ENSG00000198983",554213
"MIR449B","ENSG00000207728",693123
"MIR449C","ENSG00000251856",100313923
"MIR4500","ENSG00000266052",100616182
"MIR4500HG","ENSG00000228824",642345
"MIR4501","ENSG00000283487",100616137
"MIR4502","ENSG00000265450",100616227
"MIR4503","ENSG00000266327",100616280
"MIR4504","ENSG00000264712",100616261
"MIR4505","ENSG00000264741",100616158
"MIR4506","ENSG00000265768",100616140
"MIR4507","ENSG00000264024",100616135
"MIR4508","ENSG00000265673",100616275
"MIR4509-1","ENSG00000276941",100616223
"MIR4509-2","ENSG00000266039",100616228
"MIR4509-3","ENSG00000263964",100616382
"MIR450A1","ENSG00000199132",554214
"MIR450A2","ENSG00000207755",574505
"MIR450B","ENSG00000216001",100126302
"MIR4510","ENSG00000265098",100616293
"MIR4511","ENSG00000264737",100616379
"MIR4512","ENSG00000266589",100616149
"MIR4513","ENSG00000264386",100616183
"MIR4514","ENSG00000265855",100616181
"MIR4515","ENSG00000263643",100616404
"MIR4516","ENSG00000265867",100616258
"MIR4517","ENSG00000284541",100616487
"MIR4518","ENSG00000266305",100616405
"MIR4519","ENSG00000265991",100616231
"MIR451A","ENSG00000284565",574411
"MIR451B","ENSG00000283364",100616273
"MIR452","ENSG00000283751",574412
"MIR4520-1","ENSG00000264468",100616401
"MIR4520-2","ENSG00000283301",100616466
"MIR4521","ENSG00000283160",100616406
"MIR4522","ENSG00000263583",100616277
"MIR4523","ENSG00000284162",100616122
"MIR4524A","ENSG00000283385",100616316
"MIR4524B","ENSG00000265331",100847008
"MIR4525","ENSG00000266107",100616196
"MIR4526","ENSG00000263527",100616130
"MIR4527","ENSG00000266582",100616264
"MIR4527HG","ENSG00000267761",NA
"MIR4528","ENSG00000263872",NA
"MIR4529","ENSG00000264571",100616290
"MIR4530","ENSG00000266559",100616163
"MIR4531","ENSG00000283673",100616355
"MIR4533","ENSG00000266140",100616362
"MIR4534","ENSG00000284266",100616146
"MIR4535","ENSG00000266887",100616415
"MIR4536-1","ENSG00000283334",100616155
"MIR4536-2","ENSG00000266328",NA
"MIR4537","ENSG00000264781",NA
"MIR4538","ENSG00000263413",NA
"MIR4539","ENSG00000265612",NA
"MIR454","ENSG00000211514",768216
"MIR4540","ENSG00000264922",100616278
"MIR455","ENSG00000207726",619556
"MIR4632","ENSG00000263676",100616438
"MIR4633","ENSG00000264563",100616175
"MIR4634","ENSG00000266890",100616202
"MIR4635","ENSG00000263834",100616479
"MIR4636","ENSG00000266415",100616326
"MIR4637","ENSG00000264792",100616271
"MIR4638","ENSG00000264732",100616342
"MIR4639","ENSG00000263712",100616269
"MIR4640","ENSG00000284370",100616237
"MIR4641","ENSG00000266494",100616178
"MIR4642","ENSG00000266619",100616352
"MIR4643","ENSG00000263734",100616174
"MIR4644","ENSG00000266245",100616430
"MIR4645","ENSG00000266750",100616285
"MIR4646","ENSG00000266776",100616230
"MIR4647","ENSG00000284427",100616124
"MIR4648","ENSG00000264357",100616116
"MIR4649","ENSG00000284412",100616346
"MIR4650-1","ENSG00000266525",100616310
"MIR4650-2","ENSG00000264494",100616331
"MIR4651","ENSG00000284334",100616270
"MIR4652","ENSG00000265423",100616206
"MIR4653","ENSG00000264425",100616117
"MIR4654","ENSG00000266144",100616386
"MIR4655","ENSG00000265089",100616160
"MIR4656","ENSG00000264474",100616465
"MIR4657","ENSG00000284261",100616393
"MIR4658","ENSG00000284518",100616439
"MIR4659A","ENSG00000284880",100616348
"MIR4659A","ENSG00000266038",100616348
"MIR4659B","ENSG00000283386",100616372
"MIR4659B","ENSG00000285083",100616372
"MIR466","ENSG00000265376",NA
"MIR4660","ENSG00000285514",100616350
"MIR4660","ENSG00000263407",100616350
"MIR4661","ENSG00000266194",100616245
"MIR4662A","ENSG00000283609",100616221
"MIR4662B","ENSG00000263735",100616255
"MIR4663","ENSG00000266324",100616260
"MIR4664","ENSG00000265660",100616318
"MIR4665","ENSG00000263575",100616288
"MIR4666A","ENSG00000266174",100616308
"MIR4666A","ENSG00000284998",100616308
"MIR4666B","ENSG00000264090",100847047
"MIR4667","ENSG00000263892",100616214
"MIR4668","ENSG00000266315",100616114
"MIR4669","ENSG00000263897",100616236
"MIR4670","ENSG00000291351",100616351
"MIR4670","ENSG00000264158",100616351
"MIR4671","ENSG00000264377",100616380
"MIR4672","ENSG00000263979",100616429
"MIR4673","ENSG00000263403",100616242
"MIR4674","ENSG00000265181",100616301
"MIR4675","ENSG00000265372",100616383
"MIR4676","ENSG00000266719",100616286
"MIR4677","ENSG00000265201",100616343
"MIR4678","ENSG00000283672",100616296
"MIR4679-1","ENSG00000283664",100616128
"MIR4679-2","ENSG00000265375",100616192
"MIR4680","ENSG00000284482",100616113
"MIR4681","ENSG00000265719",100616398
"MIR4682","ENSG00000265370",100616322
"MIR4683","ENSG00000284265",100616500
"MIR4684","ENSG00000265422",100616391
"MIR4685","ENSG00000264610",100616482
"MIR4686","ENSG00000265258",100616126
"MIR4687","ENSG00000284525",100616453
"MIR4688","ENSG00000264102",100616368
"MIR4689","ENSG00000264101",100616421
"MIR4690","ENSG00000266041",100616292
"MIR4691","ENSG00000284435",100616403
"MIR4692","ENSG00000265064",100616410
"MIR4693","ENSG00000264200",100616457
"MIR4694","ENSG00000264309",100616426
"MIR4695","ENSG00000265606",100616120
"MIR4696","ENSG00000265902",100616402
"MIR4697","ENSG00000284020",100616119
"MIR4698","ENSG00000263838",100616486
"MIR4699","ENSG00000265227",100616133
"MIR4700","ENSG00000284143",100616329
"MIR4701","ENSG00000264201",100616262
"MIR4703","ENSG00000266611",100616423
"MIR4704","ENSG00000263561",100616205
"MIR4705","ENSG00000264482",100616239
"MIR4706","ENSG00000266531",100616490
"MIR4707","ENSG00000284118",100616424
"MIR4708","ENSG00000266740",100616176
"MIR4709","ENSG00000283944",100616211
"MIR4710","ENSG00000265291",100616300
"MIR4711","ENSG00000266150",100616409
"MIR4712","ENSG00000284284",100616396
"MIR4713","ENSG00000266593",100616369
"MIR4713HG","ENSG00000259240",NA
"MIR4714","ENSG00000264480",100616432
"MIR4715","ENSG00000266517",100616474
"MIR4716","ENSG00000264210",100616332
"MIR4717","ENSG00000264004",100616241
"MIR4718","ENSG00000264733",100616195
"MIR4719","ENSG00000266426",100616172
"MIR4720","ENSG00000284473",100616150
"MIR4721","ENSG00000283845",100616256
"MIR4722","ENSG00000284585",100616167
"MIR4723","ENSG00000284532",100616388
"MIR4724","ENSG00000284424",100616248
"MIR4725","ENSG00000265976",100616449
"MIR4726","ENSG00000273627",100616153
"MIR4727","ENSG00000274054",100616416
"MIR4728","ENSG00000265178",100616132
"MIR4729","ENSG00000263857",100616204
"MIR4730","ENSG00000264961",100616359
"MIR4731","ENSG00000265110",100616125
"MIR4732","ENSG00000284085",100616385
"MIR4733","ENSG00000265444",100616266
"MIR4733","ENSG00000291718",100616266
"MIR4734","ENSG00000275238",100616203
"MIR4735","ENSG00000265986",100616363
"MIR4735","ENSG00000292001",100616363
"MIR4736","ENSG00000264399",100616220
"MIR4737","ENSG00000264049",100616210
"MIR4738","ENSG00000283853",100616282
"MIR4739","ENSG00000266665",100616170
"MIR4740","ENSG00000266392",100616294
"MIR4740","ENSG00000291414",100616294
"MIR4741","ENSG00000284331",100616139
"MIR4742","ENSG00000266618",100616468
"MIR4743","ENSG00000282900",100616366
"MIR4743","ENSG00000266276",100616366
"MIR4744","ENSG00000263849",100616420
"MIR4745","ENSG00000284361",100616459
"MIR4746","ENSG00000266437",100616371
"MIR4747","ENSG00000263409",100616337
"MIR4748","ENSG00000265879",100616425
"MIR4749","ENSG00000265954",100616313
"MIR4750","ENSG00000284394",100616314
"MIR4751","ENSG00000283842",100616483
"MIR4752","ENSG00000264703",100616171
"MIR4753","ENSG00000263439",100616224
"MIR4754","ENSG00000266640",100616168
"MIR4755","ENSG00000264616",100616434
"MIR4756","ENSG00000265595",100616225
"MIR4757","ENSG00000266738",100616307
"MIR4758","ENSG00000284074",100616340
"MIR4759","ENSG00000266133",100616243
"MIR4760","ENSG00000291562",100616148
"MIR4760","ENSG00000263973",100616148
"MIR4761","ENSG00000284031",100616414
"MIR4762","ENSG00000264160",100616253
"MIR4763","ENSG00000284175",100616143
"MIR4764","ENSG00000266012",100616295
"MIR4765","ENSG00000265057",100616219
"MIR4766","ENSG00000266594",100616283
"MIR4767","ENSG00000264268",100616467
"MIR4768","ENSG00000265465",100616249
"MIR4769","ENSG00000263858",100616147
"MIR4770","ENSG00000265284",100616373
"MIR4771-1","ENSG00000264793",100616370
"MIR4771-2","ENSG00000266063",100616165
"MIR4772","ENSG00000264764",100616157
"MIR4773-1","ENSG00000264684",100616392
"MIR4773-2","ENSG00000283569",100616418
"MIR4774","ENSG00000265694",100616356
"MIR4775","ENSG00000284079",100616361
"MIR4776-1","ENSG00000266354",100616267
"MIR4776-2","ENSG00000283637",100616472
"MIR4777","ENSG00000263641",100616317
"MIR4778","ENSG00000264525",100616464
"MIR4779","ENSG00000265420",100616159
"MIR4780","ENSG00000265003",100616447
"MIR4781","ENSG00000283749",100616315
"MIR4782","ENSG00000265429",100616208
"MIR4783","ENSG00000264075",100616187
"MIR4784","ENSG00000284149",100616378
"MIR4785","ENSG00000283734",100616364
"MIR4786","ENSG00000264279",100616417
"MIR4787","ENSG00000272543",100616138
"MIR4789","ENSG00000285406",100616395
"MIR4789","ENSG00000264974",100616395
"MIR4790","ENSG00000265180",100616334
"MIR4791","ENSG00000271898",100616291
"MIR4793","ENSG00000284575",100616112
"MIR4794","ENSG00000264470",100616338
"MIR4795","ENSG00000264119",100616161
"MIR4796","ENSG00000264623",100616166
"MIR4797","ENSG00000265850",100616216
"MIR4798","ENSG00000264658",100616471
"MIR4799","ENSG00000264274",100616246
"MIR4800","ENSG00000284276",100616358
"MIR4801","ENSG00000264319",100616435
"MIR4802","ENSG00000263642",100616274
"MIR4803","ENSG00000264099",100616377
"MIR4804","ENSG00000263593",100616152
"MIR483","ENSG00000207805",619552
"MIR484","ENSG00000283736",619553
"MIR485","ENSG00000208027",574436
"MIR486-1","ENSG00000274705",619554
"MIR486-2","ENSG00000283450",NA
"MIR487A","ENSG00000207742",619555
"MIR487B","ENSG00000207754",664616
"MIR488","ENSG00000202609",574441
"MIR489","ENSG00000207656",574442
"MIR490","ENSG00000207597",574443
"MIR491","ENSG00000207609",574444
"MIR492","ENSG00000283998",574449
"MIR493","ENSG00000207989",574450
"MIR494","ENSG00000194717",574452
"MIR495","ENSG00000207743",574453
"MIR496","ENSG00000207961",574454
"MIR497","ENSG00000284027",574456
"MIR497HG","ENSG00000267532",100506755
"MIR498","ENSG00000207869",574460
"MIR4999","ENSG00000265390",100847049
"MIR499A","ENSG00000207635",574501
"MIR499B","ENSG00000283441",100616134
"MIR5000","ENSG00000263909",100846995
"MIR5001","ENSG00000284407",100847037
"MIR5002","ENSG00000266383",100847021
"MIR5003","ENSG00000265160",100847029
"MIR5004","ENSG00000284256",100847012
"MIR5006","ENSG00000284584",100847026
"MIR5007","ENSG00000264387",100846996
"MIR5008","ENSG00000264483",100847072
"MIR5009","ENSG00000264796",100846993
"MIR500A","ENSG00000207785",574502
"MIR500B","ENSG00000239057",100422911
"MIR501","ENSG00000211538",574503
"MIR5010","ENSG00000283929",100847046
"MIR5011","ENSG00000263354",100847002
"MIR502","ENSG00000272080",574504
"MIR503","ENSG00000208005",574506
"MIR504","ENSG00000207800",574507
"MIR5047","ENSG00000284368",100616408
"MIR505","ENSG00000207633",574508
"MIR506","ENSG00000207731",574511
"MIR507","ENSG00000207969",574512
"MIR508","ENSG00000207589",574513
"MIR5087","ENSG00000283676",100847044
"MIR5088","ENSG00000274306",100847074
"MIR5089","ENSG00000264999",100847067
"MIR509-1","ENSG00000208000",574514
"MIR509-2","ENSG00000212013",100126301
"MIR509-3","ENSG00000212014",100126337
"MIR5090","ENSG00000284176",100847073
"MIR5091","ENSG00000266240",100847023
"MIR5092","ENSG00000264986",100847039
"MIR5093","ENSG00000266307",100847022
"MIR5094","ENSG00000264966",100847059
"MIR510","ENSG00000207641",574515
"MIR5100","ENSG00000263795",100847014
"MIR511","ENSG00000207938",574445
"MIR512-1","ENSG00000207645",574458
"MIR512-2","ENSG00000207644",574459
"MIR513A1","ENSG00000207873",574509
"MIR513A2","ENSG00000207984",574510
"MIR513B","ENSG00000207871",100313822
"MIR513C","ENSG00000216171",100302114
"MIR514A1","ENSG00000207868",574516
"MIR514A2","ENSG00000207866",574517
"MIR514A3","ENSG00000207867",574518
"MIR514B","ENSG00000252583",100422847
"MIR515-1","ENSG00000207616",574462
"MIR515-2","ENSG00000207615",574465
"MIR516A1","ENSG00000207767",574498
"MIR516A2","ENSG00000207620",574499
"MIR516B1","ENSG00000207946",574490
"MIR516B2","ENSG00000207925",574485
"MIR517A","ENSG00000207734",574479
"MIR517B","ENSG00000207837",574483
"MIR517C","ENSG00000207838",574492
"MIR5186","ENSG00000264330",100847036
"MIR5187","ENSG00000284035",100847090
"MIR5188","ENSG00000265345",100847004
"MIR5189","ENSG00000263456",100847057
"MIR518A1","ENSG00000207803",574488
"MIR518A2","ENSG00000207699",574491
"MIR518B","ENSG00000207862",574474
"MIR518C","ENSG00000283490",574477
"MIR518D","ENSG00000283330",574489
"MIR518E","ENSG00000207987",574487
"MIR518F","ENSG00000207706",574472
"MIR5190","ENSG00000266146",100847080
"MIR5191","ENSG00000264802",100847050
"MIR5192","ENSG00000266097",100847087
"MIR5193","ENSG00000283726",100847079
"MIR5194","ENSG00000264653",100847051
"MIR5195","ENSG00000265929",NA
"MIR5196","ENSG00000284034",100847070
"MIR5197","ENSG00000266478",100846991
"MIR519A1","ENSG00000207992",574496
"MIR519A2","ENSG00000284362",574500
"MIR519B","ENSG00000207825",574469
"MIR519C","ENSG00000207788",574466
"MIR519D","ENSG00000207981",574480
"MIR519E","ENSG00000207810",574463
"MIR520A","ENSG00000207594",574467
"MIR520B","ENSG00000207722",574473
"MIR520C","ENSG00000207738",574476
"MIR520D","ENSG00000207735",574482
"MIR520E","ENSG00000207599",574461
"MIR520F","ENSG00000283540",574464
"MIR520G","ENSG00000207799",574484
"MIR520H","ENSG00000207861",574493
"MIR521-1","ENSG00000207634",574494
"MIR521-2","ENSG00000207549",574481
"MIR522","ENSG00000283685",574495
"MIR523","ENSG00000283455",574471
"MIR524","ENSG00000283289",574478
"MIR525","ENSG00000207711",574470
"MIR526A1","ENSG00000207629",574475
"MIR526A2","ENSG00000211532",574486
"MIR526B","ENSG00000207580",574468
"MIR527","ENSG00000207979",574497
"MIR532","ENSG00000207758",693124
