"affy_hg_u133_plus_2","avg_expression","adj.P.Val","P.Value","t","B","logFC","Gene.ID","Gene.symbol","Gene.title","norm_p_value","p_value_plat_rank","norm_p_value_plat_rank","norm_avg_exprss","GEOreflect_rank","pval_rank","study_pval","study_B_val","study_pval_rank","wnt_assoc"
"216515_x_at",10.1983967906667,3.28702678423011e-05,5.426043509948e-07,-10.6199241493151,6.67509318359712,-1.098674812,"100422872","MIR1244-3","microRNA 1244-3",0.99999945739562,9,0.991,0.723865338786228,72,902,5.426043509948e-07,6.67509318359712,902,FALSE
"216562_at",5.85004853433333,8.75265599557381e-06,7.89751013307566e-08,-12.8964841993247,8.65382129835822,-1.34356925,"","","",0.99999992102491,4,0.996,0.168013827802705,1396,493,7.89751013307566e-08,8.65382129835822,493,FALSE
"216583_x_at",8.07654845616667,3.78724279796813e-05,6.56941447163199e-07,-10.4141524030665,6.47701543629965,-1.08480515033333,"","","",0.999999343058514,11,0.989,0.452628415411504,410,947,6.56941447163199e-07,6.47701543629965,947,FALSE
"216609_at",7.9904001215,7.1384830341313e-05,1.67757315729355e-06,-9.45243898845788,5.50230985807792,-1.135459881,"7295","TXN","thioredoxin",0.999998322426716,23,0.977,0.441616031128936,451,1223,1.67757315729355e-06,5.50230985807792,1223,FALSE
"216813_at",6.91614665133333,2.23370695497496e-06,9.06964689537158e-09,15.9621059670821,10.8236578697776,1.90257871,"","","",0.999999990930371,7,0.993,0.304293678048838,896,222,9.06964689537158e-09,10.8236578697776,222,FALSE
"216834_at",10.158600601,4.05051812311244e-07,3.9264281760395e-10,21.628305393615,13.8205776537883,2.11644126466667,"5996","RGS1","regulator of G-protein signaling 1",0.999999999607375,13,0.987,0.718778172153384,79,53,3.9264281760395e-10,13.8205776537883,53,FALSE
"216870_x_at",5.98113948116667,4.12597364752592e-05,7.53126968492156e-07,-10.2691645137909,6.33531095683076,-1.19877981633334,"8847","DLEU2","deleted in lymphocytic leukemia 2 (non-protein coding)",0.999999246872985,34,0.966,0.184771248454889,1356,994,7.53126968492156e-07,6.33531095683076,994,FALSE
"216977_x_at",8.40222151983333,2.97833404178611e-06,1.43809819301607e-08,-15.2582950745527,10.3672512398035,-1.54826658366667,"6627","SNRPA1","small nuclear ribonucleoprotein polypeptide A'",0.999999985619035,9,0.991,0.494259364418886,318,264,1.43809819301607e-08,10.3672512398035,264,FALSE
"217022_s_at",4.89955637033333,1.51810833429012e-05,1.82700554908624e-07,11.8584338539727,7.79705245879511,1.200518148,"3494///3493///3492","IGHA2///IGHA1///IGH","immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus",0.999999817299448,15,0.985,0.0465119437786078,1618,658,1.82700554908624e-07,7.79705245879511,658,FALSE
"217166_at",6.59680081183333,1.03452945516652e-05,1.00662033863482e-07,-12.5882488275862,8.40673769581558,-1.294216413,"","","",0.999999899337976,6,0.994,0.263471541240031,1043,532,1.00662033863482e-07,8.40673769581558,532,FALSE
"217168_s_at",11.344243755,1.64149828783497e-07,7.80593607383798e-11,25.2460675629601,15.2644249984133,2.40401341,"9709","HERPUD1","homocysteine inducible ER protein with ubiquitin like domain 1",0.999999999921959,4,0.996,0.870339523679974,14,26,7.80593607383798e-11,15.2644249984133,26,FALSE
"217188_s_at",5.59064971383333,9.84591285955194e-05,2.66699532601672e-06,-9.00422507112195,5.01844441264836,-1.120586497,"11161","C14orf1","chromosome 14 open reading frame 1",0.999997333004462,27,0.973,0.134854748119457,1491,1332,2.66699532601672e-06,5.01844441264836,1332,FALSE
"217322_x_at",8.026298471,0.000105525703234586,2.92017172371154e-06,-8.91855109907709,4.92366845300471,-1.10241274133333,"","","",0.999997079828042,16,0.984,0.446204934922997,428,1349,2.92017172371154e-06,4.92366845300471,1349,FALSE
"217399_s_at",7.40708774783333,0.000574934162800598,2.90017086603393e-05,6.9464697198463,2.51558921622372,1.20769154233333,"2310///2309","FOXO3B///FOXO3","forkhead box O3B pseudogene///forkhead box O3",0.999970998288852,23,0.977,0.367050921536861,679,1567,2.90017086603393e-05,2.51558921622372,1567,FALSE
"217461_x_at",7.592635988,4.67174459074817e-06,2.82825324103821e-08,-14.277148266457,9.69162292269679,-1.52850533,"652963","BTF3P12","basic transcription factor 3 pseudogene 12",0.999999971717483,6,0.994,0.390769644964028,595,331,2.82825324103821e-08,9.69162292269679,331,FALSE
"217467_at",6.01949025483333,1.34414691811379e-05,1.51315513014402e-07,-12.0850806551379,7.99022943384405,-1.31933633566666,"132556","BTF3P13","basic transcription factor 3 pseudogene 13",0.999999848684492,7,0.993,0.189673646844658,1317,614,1.51315513014402e-07,7.99022943384405,614,FALSE
"217478_s_at",6.71783608716667,3.34100322914965e-05,5.57461685822078e-07,10.5906487759949,6.64712660839809,1.11150164633333,"3108","HLA-DMA","major histocompatibility complex, class II, DM alpha",0.999999442538284,36,0.964,0.278943540424629,1018,911,5.57461685822078e-07,6.64712660839809,911,FALSE
"217516_x_at",8.234542641,6.20916896168627e-05,1.37640837339986e-06,9.64910732897189,5.70848063728736,1.21565972466667,"421","ARVCF","armadillo repeat gene deleted in velocardiofacial syndrome",0.999998623591526,8,0.992,0.472824890300172,361,1179,1.37640837339986e-06,5.70848063728736,1179,FALSE
"217517_x_at",5.0939796175,3.95888371899255e-05,7.07421928386963e-07,10.3353859882764,6.40025478217165,1.526645099,"6733","SRPK2","SRSF protein kinase 2",0.999999292578029,7,0.993,0.0713651637456404,1593,976,7.07421928386963e-07,6.40025478217165,976,FALSE
"217523_at",7.37212671616667,6.35994095458208e-05,1.42178808552308e-06,9.61664156574234,5.67469739327471,1.14950469233333,"960","CD44","CD44 molecule (Indian blood group)",0.99999857821181,35,0.965,0.36258183554561,708,1186,1.42178808552308e-06,5.67469739327471,1186,FALSE
"217616_at",6.28249631833333,0.000130073113112912,3.89471954836379e-06,8.65071685353448,4.62247473455859,1.07313714466667,"","","",0.999996105280133,13,0.987,0.223293842186964,1195,1391,3.89471954836379e-06,4.62247473455859,1391,FALSE
"217640_x_at",5.96308515,1.092293291832e-05,1.09279274006786e-07,-12.4853924596068,8.32294606905753,-1.75935054666667,"220134","SKA1","spindle and kinetochore associated complex subunit 1",0.999999890720735,23,0.977,0.18246335436104,1358,547,1.09279274006786e-07,8.32294606905753,547,FALSE
"217672_x_at",8.00238601283333,2.15678476147525e-06,8.44173642351538e-09,16.0743072505848,10.8943736973677,1.69912550233334,"10209","EIF1","eukaryotic translation initiation factor 1",0.999999991558281,8,0.992,0.443148193553694,426,214,8.44173642351538e-09,10.8943736973677,214,FALSE
"217678_at",7.71102783216667,5.57040061892558e-07,6.43497803933484e-10,20.6253401545023,13.3641207041468,2.43764685566667,"23657","SLC7A11","solute carrier family 7 member 11",0.99999999935652,20,0.98,0.405903733033519,557,63,6.43497803933484e-10,13.3641207041468,63,FALSE
"217714_x_at",8.91982566766667,2.09013031635782e-06,8.10789513557146e-09,-16.1377303691653,10.9341055084084,-1.53521853066667,"100500808///3925","MIR3917///STMN1","microRNA 3917///stathmin 1",0.999999991892122,5,0.995,0.560424958962848,216,212,8.10789513557146e-09,10.9341055084084,212,FALSE
"217741_s_at",8.6550114825,3.20628417192355e-05,5.20112127954721e-07,10.6659423548136,6.71891203645503,1.039845177,"7763","ZFAND5","zinc finger AN1-type containing 5",0.999999479887845,17,0.983,0.526573630532479,278,886,5.20112127954721e-07,6.71891203645503,886,FALSE
"217755_at",7.87253278766667,1.00292233032868e-05,9.61191222848151e-08,-12.6464061891434,8.45381537457318,-1.412057628,"51155","HN1","hematological and neurological expressed 1",0.999999903880888,26,0.974,0.426548991475101,497,524,9.61191222848151e-08,8.45381537457318,524,FALSE
"217783_s_at",7.55914938983333,9.48272914729567e-07,1.69654648506613e-09,18.7846376169831,12.4507069209263,2.578968937,"51646","YPEL5","yippee like 5",0.999999998303472,17,0.983,0.386489036537247,618,97,1.69654648506613e-09,12.4507069209263,97,FALSE
"217832_at",8.36813573283333,1.52414719512936e-05,1.83706081680887e-07,-11.8518898355769,7.79142189824265,-1.33002227366667,"10492","SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein",0.999999816293921,14,0.986,0.489902161386811,330,659,1.83706081680887e-07,7.79142189824265,659,FALSE
"217834_s_at",7.80128791616667,1.79630789733165e-06,6.27516796324361e-09,-16.545950748506,11.1857518537722,-1.697949399,"10492","SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein",0.99999999372485,11,0.989,0.417441724269577,509,191,6.27516796324361e-09,11.1857518537722,191,FALSE
"217941_s_at",8.34068231266667,4.83979851282395e-05,9.60435553070687e-07,10.0153032222904,6.08282774104352,1.10291914666667,"55914","ERBIN","erbb2 interacting protein",0.999999039564382,24,0.976,0.486392777091503,347,1076,9.60435553070687e-07,6.08282774104352,1076,FALSE
"217960_s_at",7.8761551405,1.0070802023972e-05,9.67018026993198e-08,-12.6387814660422,8.44765552251601,-1.19774517166667,"56993","TOMM22","translocase of outer mitochondrial membrane 22",0.999999903298207,12,0.988,0.427012038631637,477,525,9.67018026993198e-08,8.44765552251601,525,FALSE
"217983_s_at",6.6448622095,0.000148113770219428,4.69196250608228e-06,8.48085915402897,4.42752010933244,1.28135559166667,"8635","RNASET2","ribonuclease T2",0.999995308037107,46,0.954,0.269615253504587,1059,1421,4.69196250608228e-06,4.42752010933244,1421,FALSE
"217996_at",7.05312861216667,4.7122408497481e-06,2.91309996747116e-08,14.2356120810412,9.66194367900116,1.70559376033333,"22822","PHLDA1","pleckstrin homology like domain family A member 1",0.999999970869016,32,0.968,0.321804149937973,866,338,2.91309996747116e-08,9.66194367900116,338,FALSE
"217997_at",5.80985078466667,5.2718216439191e-05,1.08184433186598e-06,9.89292844098936,5.95908355934832,1.35646360466667,"22822","PHLDA1","pleckstrin homology like domain family A member 1",0.999998918155593,68,0.932,0.162875329556202,1435,1108,1.08184433186598e-06,5.95908355934832,1108,FALSE
"218001_at",6.93747624583333,6.34507977566029e-05,1.4123387447606e-06,-9.62330833949266,5.68164275120305,-1.12426180566667,"51116","MRPS2","mitochondrial ribosomal protein S2",0.999998587661151,18,0.982,0.307020250676553,899,1183,1.4123387447606e-06,5.68164275120305,1183,FALSE
"218007_s_at",10.0868766515,1.30426642842653e-05,1.42175179029211e-07,-12.1608329438912,8.05401076650834,-1.235784717,"51065","RPS27L","ribosomal protein S27 like",0.999999857824827,19,0.981,0.709609664169872,90,596,1.42175179029211e-07,8.05401076650834,596,FALSE
"218014_at",7.27928566966667,7.34471173675575e-05,1.74593089345572e-06,-9.41313741763905,5.46066844071402,-1.035575222,"79902","NUP85","nucleoporin 85",0.999998254068974,19,0.981,0.350713918595041,732,1229,1.74593089345572e-06,5.46066844071402,1229,FALSE
"218027_at",8.71984032466667,8.47698846216348e-05,2.17394097227767e-06,-9.19971366232055,5.23192241928251,-1.10385887333333,"29088","MRPL15","mitochondrial ribosomal protein L15",0.999997826058858,32,0.968,0.534860733530996,277,1287,2.17394097227767e-06,5.23192241928251,1287,FALSE
"218039_at",8.88633132583333,2.74291389125665e-06,1.24339621638966e-08,-15.4772501617188,10.5116595845164,-1.57659303233334,"51203","NUSAP1","nucleolar and spindle associated protein 1",0.999999987566055,37,0.963,0.556143360659322,247,247,1.24339621638966e-08,10.5116595845164,247,FALSE
"218041_x_at",9.14002122216667,9.61657540239309e-07,1.75886152764391e-09,18.7192504321057,12.4162980933532,1.94947191566667,"54407","SLC38A2","solute carrier family 38 member 2",0.999999998241157,11,0.989,0.588572665739188,175,100,1.75886152764391e-09,12.4162980933532,100,FALSE
"218069_at",8.0216664005,3.98657581980671e-05,7.15336211743783e-07,-10.3235922898729,6.38871605634561,-1.068182639,"79077","DCTPP1","dCTP pyrophosphatase 1",0.999999284663745,30,0.97,0.445612815057102,448,979,7.15336211743783e-07,6.38871605634561,979,FALSE
"218073_s_at",7.01943485766667,5.53170621580719e-06,3.67265641687964e-08,-13.9138048965757,9.42888378932999,-1.55762151066667,"55706","NDC1","NDC1 transmembrane nucleoporin",0.999999963273451,20,0.98,0.317497060614514,867,362,3.67265641687964e-08,9.42888378932999,362,FALSE
"218081_at",6.495975359,9.96746608324368e-06,9.37042078973434e-08,-12.6785521551635,8.47974485757284,-1.52084869733333,"54976","C20orf27","chromosome 20 open reading frame 27",0.999999906295802,6,0.994,0.250582973673857,1088,514,9.37042078973434e-08,8.47974485757284,514,FALSE
"218083_at",6.52647061316667,7.70834705824721e-05,1.8807379928124e-06,-9.34029932357856,5.38310020471295,-1.01094514966667,"80142","PTGES2","prostaglandin E synthase 2",0.999998119261863,12,0.988,0.254481197115753,1078,1250,1.8807379928124e-06,5.38310020471295,1250,FALSE
"218115_at",7.4191743075,8.80896093440671e-06,7.99130246632964e-08,-12.8813323557636,8.64181410572009,-1.263130171,"55723","ASF1B","anti-silencing function 1B histone chaperone",0.999999920086987,33,0.967,0.368595952444522,683,496,7.99130246632964e-08,8.64181410572009,496,FALSE
"218145_at",8.623157029,9.40702480894249e-07,1.62765553219468e-09,18.8600475788926,12.4902139548755,2.17325088933334,"57761","TRIB3","tribbles pseudokinase 3",0.999999998372363,14,0.986,0.522501659966704,280,94,1.62765553219468e-09,12.4902139548755,94,FALSE
"218237_s_at",9.24388779183333,1.73237573300111e-05,2.23291832265583e-07,11.6212536363807,7.59104517578991,1.28244729166667,"81539","SLC38A1","solute carrier family 38 member 1",0.999999776708167,21,0.979,0.60184998077618,164,704,2.23291832265583e-07,7.59104517578991,704,FALSE
"218275_at",6.45962525183333,3.4259305706403e-05,5.75844571452847e-07,-10.5555777778771,6.61353055130672,-1.049974639,"1468","SLC25A10","solute carrier family 25 member 10",0.999999424155397,15,0.985,0.245936321473547,1109,919,5.75844571452847e-07,6.61353055130672,919,FALSE
"218303_x_at",6.61028088533333,0.000277373883138866,1.08958930969236e-05,7.74362907208953,3.54406579411744,1.13810320533333,"51315","KRCC1","lysine rich coiled-coil 1",0.99998910410598,52,0.948,0.265194705711099,1079,1514,1.08958930969236e-05,3.54406579411744,1514,FALSE
"218308_at",7.21085583966667,9.91296996901262e-07,2.01250967820832e-09,-18.4769509523351,12.2875411732751,-2.004842904,"10460","TACC3","transforming acidic coiled-coil containing protein 3",0.999999997987508,16,0.984,0.341966499538518,767,111,2.01250967820832e-09,12.2875411732751,111,FALSE
"218319_at",7.07475501933333,2.12995637923644e-05,2.92954219878518e-07,11.3067963787834,7.3116407971282,1.35196922533333,"57162","PELI1","pellino E3 ubiquitin protein ligase 1",0.999999707045773,30,0.97,0.324568664275854,853,752,2.92954219878518e-07,7.3116407971282,752,FALSE
"218349_s_at",6.8244459805,1.34375735523511e-05,1.50166574128697e-07,-12.0943251060424,7.9980338511919,-1.39327621033333,"55055","ZWILCH","zwilch kinetochore protein",0.999999849833431,26,0.974,0.292571535884472,963,611,1.50166574128697e-07,7.9980338511919,611,FALSE
"218350_s_at",7.84414784783333,1.09954897460439e-05,1.10608493101493e-07,-12.4703156002869,8.31060637152503,-1.49087187833333,"51053","GMNN","geminin, DNA replication inhibitor",0.999999889391516,38,0.962,0.422920530559498,526,550,1.10608493101493e-07,8.31060637152503,550,FALSE
"218355_at",6.49289907066667,1.72244726657233e-05,2.21153723115459e-07,-11.6325332128463,7.60093319415563,-1.66923445066667,"24137","KIF4A","kinesin family member 4A",0.999999778846276,47,0.953,0.250189730212776,1122,702,2.21153723115459e-07,7.60093319415563,702,FALSE
"218358_at",7.73826278416667,1.01833688335094e-05,9.81551966211152e-08,12.6199787883315,8.43244943566405,1.267771029,"79174","CRELD2","cysteine rich with EGF like domains 2",0.999999901844813,16,0.984,0.409385190434893,540,527,9.81551966211152e-08,8.43244943566405,527,FALSE
"218443_s_at",8.623937319,4.95068856972461e-06,3.11483652123505e-08,-14.1419257821301,9.59466642910664,-1.37015062666666,"26528","DAZAP1","DAZ associated protein 1",0.99999996885165,5,0.995,0.522601404823817,275,344,3.11483652123505e-08,9.59466642910664,344,FALSE
"218446_s_at",6.9153466045,0.000197541013071903,6.90806432544087e-06,8.13615563176529,4.02215938055786,1.10567206633333,"51030","TVP23B","trans-golgi network vesicle protein 23 homolog B (S. cerevisiae)",0.999993091935096,25,0.975,0.304191407665936,923,1475,6.90806432544087e-06,4.02215938055786,1475,FALSE
"218493_at",8.24291427983333,4.23442887271181e-06,2.45507810269711e-08,-14.4775190364799,9.83353118408463,-1.58572729566667,"79622","SNRNP25","small nuclear ribonucleoprotein U11/U12 subunit 25",0.999999975449235,13,0.987,0.473895041038016,365,317,2.45507810269711e-08,9.83353118408463,317,FALSE
"218512_at",8.12273493533333,0.000125430471075711,3.70535423077943e-06,-8.69661956534228,4.67462964527101,-1.06782621133333,"55759","WDR12","WD repeat domain 12",0.999996294645467,42,0.958,0.458532455915714,427,1384,3.70535423077943e-06,4.67462964527101,1384,FALSE
"218529_at",8.29899696816667,7.4519921881952e-05,1.77866480212066e-06,-9.39490392355919,5.44129896339364,-1.00963899033333,"51293","CD320","CD320 molecule",0.999998221335062,27,0.973,0.481064118860772,364,1233,1.77866480212066e-06,5.44129896339364,1233,FALSE
"218542_at",6.9887896755,4.98421985891123e-06,3.14504956803727e-08,-14.1284659519173,9.58496244934688,-1.726659993,"55165","CEP55","centrosomal protein 55",0.99999996854952,43,0.957,0.313579671802131,909,345,3.14504956803727e-08,9.58496244934688,345,FALSE
"218566_s_at",7.50354603466667,1.50898059955142e-06,4.87442694438056e-09,-16.9577670124705,11.4326595831413,-2.00365443333333,"26973","CHORDC1","cysteine and histidine rich domain containing 1",0.999999995125591,7,0.993,0.379381232110559,627,175,4.87442694438056e-09,11.4326595831413,175,FALSE
"218585_s_at",8.11179342283333,9.17012154921419e-06,8.41957204884412e-08,-12.8145228831323,8.58870104689743,-1.47348483166667,"51514","DTL","denticleless E3 ubiquitin protein ligase homolog",0.99999991580429,50,0.95,0.457133796954415,444,502,8.41957204884412e-08,8.58870104689743,502,FALSE
"218593_at",7.02745161616667,4.47304330877686e-05,8.60656892699269e-07,-10.1291733958021,6.1967765733878,-1.109469907,"55131","RBM28","RNA binding motif protein 28",0.999999139343051,18,0.982,0.318521846823605,862,1045,8.60656892699269e-07,6.1967765733878,1045,FALSE
